system:index,area,class,territory,year,.geo
1_16_6,163.11390805017064,18,17.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16_7,54.081308420776374,21,17.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16_8,24.7104147160034,23,17.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16_9,2.7921041511840836,24,17.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16_10,18.010944099243172,25,17.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16_11,52.28593329766792,29,17.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16_12,640.0263143989224,33,17.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16_13,172.03622322271636,68,17.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_0,47854.466915368976,3,18.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_1,4458.157750731404,6,18.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_2,119.93228086547704,11,18.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_3,524.6260118969427,12,18.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_4,531.9258185629901,13,18.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_5,1324.8363738597232,15,18.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_6,23.875511053466774,18,18.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_7,261.0454287612311,21,18.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_8,17.264474973693826,23,18.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_9,3.6611728289794945,24,18.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_10,5.903748058593749,25,18.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_11,0.043763772827148405,30,18.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_12,350.43927330139104,33,18.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_13,1.091047088073732,68,18.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_18_0,1.7602413120727536,3,19.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_18_1,0.8592342359619134,13,19.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_0,27720.67382715931,3,22.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_1,3166.689399802095,6,22.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_2,563.3194132928521,11,22.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_3,6870.228608111413,12,22.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_4,983.94333556194,13,22.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_5,5751.787342609763,15,22.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_6,140.30598170245472,18,22.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_7,736.6045284838287,21,22.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_8,117.1411884435427,23,22.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_9,5.672919219665552,24,22.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_10,49.16029746148682,25,22.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_11,321.9991629407952,33,22.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_12,2.270488718749997,68,22.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_0,2479.1732601812755,3,23.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_1,23.472395065124992,11,23.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_2,171.08446296790274,13,23.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_3,42.41518566546584,15,23.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_4,16.14927756433123,18,23.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_5,118.95314828296128,21,23.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_6,2.4681884819946327,23,23.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_7,0.24670194683837873,24,23.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_8,2.521729475524902,25,23.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_9,0.8581711245117202,27,23.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_10,46.29508201281889,33,23.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_11,0.47645258819580105,68,23.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_0,19963.508887014388,3,25.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_1,2105.936796005508,6,25.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_2,68.08299090100776,11,25.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_3,69.0327061649177,13,25.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_4,2595.566486096443,15,25.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_5,68.8863410785514,18,25.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_6,473.9528301835023,21,25.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_7,51.96341857299809,23,25.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_8,7.918008862487797,24,25.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_9,61.62990366418439,25,25.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_10,0.02413436730957031,27,25.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_11,0.151948429199219,30,25.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_12,0.5542309356689452,31,25.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_13,340.43309706554635,33,25.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_14,1.0456955612792955,68,25.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32_0,49344.12347975503,3,33.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32_1,2393.750387977811,6,33.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32_2,72.24525228466757,11,33.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32_3,441.1901031962181,13,33.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32_4,36.23009950506604,15,33.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32_5,248.52580804553392,18,33.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32_6,115.6280184316405,21,33.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32_7,1.3077386928710941,23,33.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32_8,0.837489452636719,24,33.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32_9,5.917227314147949,25,33.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32_10,1.9439409718017613,29,33.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32_11,0.014301981201171878,30,33.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32_12,439.38824007024937,33,33.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32_13,5.901687620178244,68,33.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33_0,27107.736590713204,3,34.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33_1,7608.681465530729,6,34.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33_2,2244.371673406664,11,34.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33_3,3890.5052002646103,12,34.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33_4,215.92744702502185,13,34.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33_5,201.74079469940128,15,34.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33_6,111.06846901403829,18,34.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33_7,252.06348415344254,21,34.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33_8,40.29463001300046,23,34.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33_9,0.09449666058349605,24,34.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33_10,69.93808107855226,25,34.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33_11,8.916176147460938E-4,27,34.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33_12,16.621726532165457,29,34.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
